scenario,group,seed,pop,trait,n_gwas,rg,frac_shared_causal,n_pop,n_trait,rho_pheno,h2,method,phi_mode,phi,corr,time_s
npop_p3,npop_sweep,10,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8665397299097711,85.9
npop_p3,npop_sweep,10,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.8948559047310942,61.7
npop_p3,npop_sweep,10,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9129524567882313,84.8
npop_p3,npop_sweep,10,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9279410986230071,61.5
npop_p3,npop_sweep,10,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.883975988869104,84.8
npop_p3,npop_sweep,10,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8987779287130165,61.5
npop_p3,npop_sweep,10,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9104812838219244,84.8
npop_p3,npop_sweep,10,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9293660925016466,61.5
npop_p3,npop_sweep,10,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8977333484054344,84.8
npop_p3,npop_sweep,10,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9036029332193597,61.5
npop_p3,npop_sweep,10,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9189108997070555,84.8
npop_p3,npop_sweep,10,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9311872726230189,61.5
npop_p3,npop_sweep,10,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8849940662190359,84.8
npop_p3,npop_sweep,10,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8957250036882921,61.5
npop_p3,npop_sweep,11,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.902590980565628,85.5
npop_p3,npop_sweep,11,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9351022747112081,60.1
npop_p3,npop_sweep,11,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8503433985985736,85.5
npop_p3,npop_sweep,11,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.8906565685977781,60.1
npop_p3,npop_sweep,11,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9014099178090815,85.5
npop_p3,npop_sweep,11,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9306388686857177,60.1
npop_p3,npop_sweep,11,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8496012493455963,85.5
npop_p3,npop_sweep,11,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.912304432839007,60.1
npop_p3,npop_sweep,11,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9150846958828709,85.5
npop_p3,npop_sweep,11,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9434751525788134,60.1
npop_p3,npop_sweep,11,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8573344537881175,85.5
npop_p3,npop_sweep,11,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.8976736829938773,60.1
npop_p3,npop_sweep,11,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.914072165270436,83.0
npop_p3,npop_sweep,11,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9383959662627929,60.4
npop_p3,npop_sweep,11,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.874032320800927,83.0
npop_p3,npop_sweep,11,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8939357026612934,60.4
npop_p3,npop_sweep,11,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9133378068785925,83.0
npop_p3,npop_sweep,11,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9331748505637744,60.4
npop_p3,npop_sweep,11,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8756801271479414,83.0
npop_p3,npop_sweep,11,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.910037463257145,60.4
npop_p3,npop_sweep,11,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.926763028578894,83.0
npop_p3,npop_sweep,11,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9442974745222991,60.4
npop_p3,npop_sweep,11,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8796312997715345,83.0
npop_p3,npop_sweep,11,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9023823015075279,60.4
npop_p3,npop_sweep,12,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9107659163484392,89.2
npop_p3,npop_sweep,12,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9385244903518271,61.9
npop_p3,npop_sweep,12,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8526245233959466,89.2
npop_p3,npop_sweep,12,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.8935175732711417,61.9
npop_p3,npop_sweep,12,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9056839245639962,89.2
npop_p3,npop_sweep,12,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9315706919155539,61.9
npop_p3,npop_sweep,12,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8743892400997523,89.2
npop_p3,npop_sweep,12,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9091091493746137,61.9
npop_p3,npop_sweep,12,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9129466892042525,89.2
npop_p3,npop_sweep,12,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9412043275265274,61.9
npop_p3,npop_sweep,12,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8568967075456239,89.2
npop_p3,npop_sweep,12,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.8898573652358913,61.9
npop_p3,npop_sweep,12,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9213629465604565,84.8
npop_p3,npop_sweep,12,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9350397826451596,61.2
npop_p3,npop_sweep,12,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8718688709039025,84.8
npop_p3,npop_sweep,12,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8902453122072532,61.2
npop_p3,npop_sweep,12,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9168931982758867,84.8
npop_p3,npop_sweep,12,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9319988619643907,61.2
npop_p3,npop_sweep,12,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.892907183839901,84.8
npop_p3,npop_sweep,12,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9097185888745366,61.2
npop_p3,npop_sweep,12,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9221505696264443,84.8
npop_p3,npop_sweep,12,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9383621091057017,61.2
npop_p3,npop_sweep,12,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8800184524953903,84.8
npop_p3,npop_sweep,12,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8986176530291697,61.2
npop_p3,npop_sweep,13,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9022153492161404,86.6
npop_p3,npop_sweep,13,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9332246573036123,60.5
npop_p3,npop_sweep,13,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8690411305197951,86.6
npop_p3,npop_sweep,13,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9155994909128847,60.5
npop_p3,npop_sweep,13,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9097194543893122,86.6
npop_p3,npop_sweep,13,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.939511712118587,60.5
npop_p3,npop_sweep,13,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8339820719151512,86.6
npop_p3,npop_sweep,13,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.8817487874194585,60.5
npop_p3,npop_sweep,13,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9004583746008088,86.6
npop_p3,npop_sweep,13,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9356893329221795,60.5
npop_p3,npop_sweep,13,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8534115361071981,86.6
npop_p3,npop_sweep,13,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9009346849061073,60.5
npop_p3,npop_sweep,13,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9144663510872297,83.9
npop_p3,npop_sweep,13,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9369810968374187,60.0
npop_p3,npop_sweep,13,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8891499572220917,83.9
npop_p3,npop_sweep,13,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9071716943374178,60.0
npop_p3,npop_sweep,13,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9203150594851766,83.9
npop_p3,npop_sweep,13,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9431916301397035,60.0
npop_p3,npop_sweep,13,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8538543450060171,83.9
npop_p3,npop_sweep,13,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8828202928588568,60.0
npop_p3,npop_sweep,13,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9134108645235619,83.9
npop_p3,npop_sweep,13,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9394839955185628,60.0
npop_p3,npop_sweep,13,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.873553582906635,83.9
npop_p3,npop_sweep,13,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9008616632447021,60.0
npop_p3,npop_sweep,14,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9043706480180457,86.8
npop_p3,npop_sweep,14,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9292714967619207,61.1
npop_p3,npop_sweep,14,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8582309892380531,86.8
npop_p3,npop_sweep,14,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9019716285013327,61.1
npop_p3,npop_sweep,14,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9074590666346232,86.8
npop_p3,npop_sweep,14,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9316189384055585,61.1
npop_p3,npop_sweep,14,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8721513374000426,86.8
npop_p3,npop_sweep,14,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9012641321804622,61.1
npop_p3,npop_sweep,14,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.908416249657998,86.8
npop_p3,npop_sweep,14,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9306026384639035,61.1
npop_p3,npop_sweep,14,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8550711338133783,86.8
npop_p3,npop_sweep,14,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9038924605051971,61.1
npop_p3,npop_sweep,14,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9158746161462221,84.7
npop_p3,npop_sweep,14,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9303550662542038,60.9
npop_p3,npop_sweep,14,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8763734267318056,84.7
npop_p3,npop_sweep,14,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9033979853019533,60.9
npop_p3,npop_sweep,14,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9174081053814082,84.7
npop_p3,npop_sweep,14,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9314328830959575,60.9
npop_p3,npop_sweep,14,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8843580247466436,84.7
npop_p3,npop_sweep,14,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9023985129374442,60.9
npop_p3,npop_sweep,14,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9176423738514166,84.7
npop_p3,npop_sweep,14,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9295667041945425,60.9
npop_p3,npop_sweep,14,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.873242005420464,84.7
npop_p3,npop_sweep,14,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.904929600940981,60.9
npop_p3,npop_sweep,15,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9041916298777475,86.4
npop_p3,npop_sweep,15,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9300793453235615,61.3
npop_p3,npop_sweep,15,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8549750248238758,86.4
npop_p3,npop_sweep,15,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9030408814863059,61.3
npop_p3,npop_sweep,15,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9053668064551603,86.4
npop_p3,npop_sweep,15,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9302867639927501,61.3
npop_p3,npop_sweep,15,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8632893230132054,86.4
npop_p3,npop_sweep,15,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.900636603149106,61.3
npop_p3,npop_sweep,15,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9052957201686569,86.4
npop_p3,npop_sweep,15,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9319548970931159,61.3
npop_p3,npop_sweep,15,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8505646691556565,86.4
npop_p3,npop_sweep,15,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9002224489714147,61.3
npop_p3,npop_sweep,15,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9139466252369417,84.1
npop_p3,npop_sweep,15,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9355762311447576,61.4
npop_p3,npop_sweep,15,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8781132739168106,84.1
npop_p3,npop_sweep,15,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9071418180044133,61.4
npop_p3,npop_sweep,15,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9154889654282157,84.1
npop_p3,npop_sweep,15,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9315952083375357,61.4
npop_p3,npop_sweep,15,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8850126488153482,84.1
npop_p3,npop_sweep,15,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9088702867808748,61.4
npop_p3,npop_sweep,15,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9169580059935099,84.1
npop_p3,npop_sweep,15,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9342507255993238,61.4
npop_p3,npop_sweep,15,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8767860685310124,84.1
npop_p3,npop_sweep,15,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9041130623881029,61.4
npop_p3,npop_sweep,16,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9039366623975064,85.2
npop_p3,npop_sweep,16,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9325905414316339,60.2
npop_p3,npop_sweep,16,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8798460364795252,85.2
npop_p3,npop_sweep,16,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9234283006192476,60.2
npop_p3,npop_sweep,16,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.90652093109516,85.2
npop_p3,npop_sweep,16,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9371929557826617,60.2
npop_p3,npop_sweep,16,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8705293257482716,85.2
npop_p3,npop_sweep,16,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9036266241573024,60.2
npop_p3,npop_sweep,16,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9087276871030034,85.2
npop_p3,npop_sweep,16,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.93598567376734,60.2
npop_p3,npop_sweep,16,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8734827000884315,85.2
npop_p3,npop_sweep,16,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.906665533982853,60.2
npop_p3,npop_sweep,16,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9177934753279964,83.4
npop_p3,npop_sweep,16,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9336502067717418,60.0
npop_p3,npop_sweep,16,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8935000374468403,83.4
npop_p3,npop_sweep,16,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9159161978851955,60.0
npop_p3,npop_sweep,16,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.919447921037436,83.4
npop_p3,npop_sweep,16,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9384890951900006,60.0
npop_p3,npop_sweep,16,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8827110624579203,83.4
npop_p3,npop_sweep,16,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8895346767180725,60.0
npop_p3,npop_sweep,16,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9222197131213384,83.4
npop_p3,npop_sweep,16,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9388158231724019,60.0
npop_p3,npop_sweep,16,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8820039190040524,83.4
npop_p3,npop_sweep,16,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9105559630085603,60.0
npop_p3,npop_sweep,17,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9073753918926746,86.2
npop_p3,npop_sweep,17,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9399842401961516,60.2
npop_p3,npop_sweep,17,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8610129978722767,86.2
npop_p3,npop_sweep,17,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9122485895112807,60.2
npop_p3,npop_sweep,17,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9008033752806837,86.2
npop_p3,npop_sweep,17,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9319703360301373,60.2
npop_p3,npop_sweep,17,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8724929386299329,86.2
npop_p3,npop_sweep,17,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.8998298027875964,60.2
npop_p3,npop_sweep,17,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9050822127675296,86.2
npop_p3,npop_sweep,17,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9325084124365478,60.2
npop_p3,npop_sweep,17,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8612703506090361,86.2
npop_p3,npop_sweep,17,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.908585326638249,60.2
npop_p3,npop_sweep,17,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9181447196545054,83.6
npop_p3,npop_sweep,17,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9397313051087343,60.1
npop_p3,npop_sweep,17,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8863110451034024,83.6
npop_p3,npop_sweep,17,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.906907348024421,60.1
npop_p3,npop_sweep,17,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9117806210575724,83.6
npop_p3,npop_sweep,17,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.934428343666563,60.1
npop_p3,npop_sweep,17,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8864760235478448,83.6
npop_p3,npop_sweep,17,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9072116987323541,60.1
npop_p3,npop_sweep,17,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.913657966627612,83.6
npop_p3,npop_sweep,17,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.931595770418774,60.1
npop_p3,npop_sweep,17,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.884404864149205,83.6
npop_p3,npop_sweep,17,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9015542641471113,60.1
npop_p3,npop_sweep,18,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.909746555156342,86.4
npop_p3,npop_sweep,18,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9343031075467741,60.3
npop_p3,npop_sweep,18,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.848652179032612,86.4
npop_p3,npop_sweep,18,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.8865957084892506,60.3
npop_p3,npop_sweep,18,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9100068971965548,86.4
npop_p3,npop_sweep,18,EAS,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9380761495883393,60.3
npop_p3,npop_sweep,18,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8585686534649248,86.4
npop_p3,npop_sweep,18,EAS,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.8987485417923081,60.3
npop_p3,npop_sweep,18,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.9005845461665065,86.4
npop_p3,npop_sweep,18,AFR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.9261741637413473,60.3
npop_p3,npop_sweep,18,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,auto,auto,0.8489246967979581,86.4
npop_p3,npop_sweep,18,AFR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,auto,auto,0.899789472789954,60.3
npop_p3,npop_sweep,18,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.9208173194027985,83.9
npop_p3,npop_sweep,18,EUR,0,20000,0.6,1.0,3,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9381662442561459,60.1
npop_p3,npop_sweep,18,EUR,1,5000,0.6,1.0,3,2,0.0,0.5,prscsx,fixed,0.01,0.8702510945524887,83.9
