scenario,group,rg,frac_shared_causal,pop,trait,phi_mode,seed,corr_prscsx,corr_prscsx_mt,delta
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,19,0.8917131302591959,0.8806481725269514,-0.011064957732244474
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,2,0.8928593927421006,0.8911184069580557,-0.0017409857840449128
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,20,0.8687101574742768,0.8729322822849468,0.004222124810669969
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,21,0.8833734250694651,0.8694128268569621,-0.013960598212503061
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,22,0.8648860489431741,0.8663437430011843,0.0014576940580102171
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,23,0.9062267265246626,0.9067208733360536,0.0004941468113909275
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,24,0.8659798293852107,0.8619284028283691,-0.004051426556841542
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,25,0.8733944849166437,0.8592847701836477,-0.014109714732996048
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,26,0.8760148822838906,0.8732350333802138,-0.0027798489036767737
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,27,0.8736379212906294,0.87833522690115,0.004697305610520508
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,28,0.8830806381069394,0.8828657126545885,-0.00021492545235091143
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,29,0.8921201488701483,0.8813906086657998,-0.010729540204348575
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,3,0.8906419321115719,0.8902563707063925,-0.0003855614051794243
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,30,0.8753339770271823,0.8806874793505188,0.005353502323336534
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,4,0.8813572026778059,0.8735220893901521,-0.00783511328765385
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,5,0.884923759032464,0.8890926382478972,0.0041688792154331855
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,6,0.8774200631976294,0.8749127135729174,-0.0025073496247119964
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,7,0.8835134059703764,0.8894280031066021,0.005914597136225663
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,8,0.8810405667762918,0.8762669874116058,-0.004773579364686031
rg_rg0.8,rg_sweep,0.8,1.0,EUR,1,fixed,9,0.875743216595954,0.8803365437469752,0.0045933271510212315
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,1,0.914642563586539,0.9382287826769823,0.02358621909044334
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,10,0.9016296672272792,0.932611878213675,0.030982210986395753
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,11,0.9131387610996053,0.9382890070699165,0.025150245970311125
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,12,0.9094470790158569,0.9339844335054253,0.024537354489568397
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,13,0.9006747947261372,0.9254891641567954,0.02481436943065818
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,14,0.900345322522477,0.9279008733112953,0.027555550788818328
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,15,0.9118260582045408,0.938372564336803,0.026546506132262282
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,16,0.9159668378894203,0.9485576155896317,0.03259077770021135
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,17,0.9103956860087279,0.940014408563364,0.029618722554636157
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,18,0.9043442081206241,0.9244245514613548,0.020080343340730722
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,19,0.910565195194303,0.9386645403808346,0.028099345186531566
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,2,0.918543271889794,0.9461822617292186,0.027638989839424588
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,20,0.9071373206653874,0.9434406007767304,0.036303280111342984
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,21,0.9099830252131028,0.9338415363063407,0.02385851109323789
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,22,0.9162609640958586,0.9377887812932626,0.021527817197404042
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,23,0.9125805130913143,0.9413472737109295,0.02876676061961525
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,24,0.9095811687016198,0.9328910583340633,0.023309889632443515
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,25,0.9046761941805322,0.9354539068064484,0.03077771262591611
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,26,0.9064925631219669,0.929867794050374,0.023375230928407098
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,27,0.9054359196656117,0.9380127398073114,0.032576820141699714
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,28,0.9155893543832588,0.9466887691515617,0.031099414768302913
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,29,0.9112923181793148,0.9410948969502582,0.02980257877094339
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,3,0.9110528747571777,0.9431717508681483,0.03211887611097064
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,30,0.9082124159645917,0.9320590701995921,0.02384665423500043
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,4,0.9166927256271585,0.9414419235630954,0.024749197935936884
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,5,0.9137983610500783,0.9500289497689717,0.0362305887188934
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,6,0.91372474617699,0.9378649112871498,0.024140165110159817
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,7,0.9233064216683832,0.9404702122707633,0.017163790602380158
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,8,0.9159479164388282,0.9457786621552499,0.029830745716421636
sym_rg0.2,symmetric,0.2,1.0,EAS,0,auto,9,0.9170219079974244,0.9389397061835956,0.021917798186171122
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,1,0.9027557917997265,0.9297275097934462,0.02697171799371967
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,10,0.9039283998364641,0.9338570158867779,0.029928616050313828
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,11,0.9100302347902787,0.930934360548491,0.020904125758212322
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,12,0.9147961788592365,0.9444961100712497,0.029699931212013198
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,13,0.9070458005751144,0.9329928326926074,0.02594703211749294
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,14,0.9081427909087715,0.9287170081416704,0.020574217232898873
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,15,0.9019023866717373,0.9303799853607438,0.028477598689006567
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,16,0.9146237402138286,0.9469686521800367,0.032344911966208034
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,17,0.9185391907509695,0.9492518316509327,0.030712640899963284
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,18,0.908166758965719,0.9342273611575225,0.026060602191803506
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,19,0.9115349593363692,0.9411554845098171,0.02962052517344793
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,2,0.9150324232126138,0.9388262905001457,0.023793867287531856
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,20,0.9125845792384566,0.9395697834012324,0.026985204162775833
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,21,0.9141823127071451,0.9424110087585738,0.028228696051428637
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,22,0.9131114747233637,0.9411773573791072,0.0280658826557435
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,23,0.9084390507014289,0.9430581567090064,0.03461910600757745
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,24,0.9059002523921502,0.9337978902288842,0.027897637836733935
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,25,0.9132032300113808,0.9422596169772353,0.02905638696585444
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,26,0.8982586969477203,0.9215441110100899,0.023285414062369614
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,27,0.9159460425160757,0.9347063361933363,0.01876029367726062
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,28,0.9117676771849125,0.939658706564959,0.027891029380046506
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,29,0.9100374550749583,0.9351769534252897,0.02513949835033147
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,3,0.9000569122452607,0.92863578511543,0.028578872870169247
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,30,0.9096570204778461,0.9410837946471472,0.031426774169301064
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,4,0.9131615793680314,0.9387318374788985,0.025570258110867106
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,5,0.9190379638331493,0.9434433944226349,0.024405430589485633
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,6,0.9113899365500583,0.9342769003167979,0.0228869637667396
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,7,0.9185068229616574,0.9402914539757009,0.021784631014043487
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,8,0.9188563604142542,0.942687106891255,0.023830746477000786
sym_rg0.2,symmetric,0.2,1.0,EAS,1,auto,9,0.9109888387318311,0.9382784552456762,0.027289616513845094
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,1,0.9084064019334399,0.9347572365769994,0.026350834643559473
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,10,0.9088922841446869,0.9348120125016689,0.025919728356981975
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,11,0.9141160246635992,0.9315202780583584,0.01740425339475915
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,12,0.9108235739560097,0.9362946619300317,0.02547108797402209
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,13,0.9016956048831164,0.9323961260914904,0.030700521208373965
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,14,0.9015874349325604,0.9325769644042331,0.03098952947167266
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,15,0.9105504593179713,0.9403608761348562,0.0298104168168849
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,16,0.91086592848511,0.9431139367757354,0.03224800829062535
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,17,0.9133754011412111,0.9449614851045538,0.031586083963342726
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,18,0.9062972114723137,0.9315900341527308,0.025292822680417104
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,19,0.9079856611514119,0.9359354764609977,0.027949815309585846
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,2,0.9195885270686761,0.9442240649986241,0.024635537929947993
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,20,0.9207464624294918,0.9505094099068911,0.029762947477399382
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,21,0.9028966587977919,0.9328594837336123,0.029962824935820365
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,22,0.9161573251815938,0.9419635578267063,0.025806232645112503
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,23,0.911100613273632,0.9386978089538316,0.027597195680199582
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,24,0.9066789809380915,0.9342870689046316,0.02760808796654013
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,25,0.9042019104228152,0.9310479175994718,0.02684600717665664
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,26,0.9032679725792849,0.9307993580284356,0.02753138544915068
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,27,0.9106867507295497,0.9425127581302595,0.03182600740070973
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,28,0.916083184494553,0.9424818213050618,0.026398636810508802
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,29,0.9060611565753512,0.9391251758275735,0.03306401925222224
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,3,0.9164412471095197,0.9507950768097617,0.03435382970024203
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,30,0.9067146060553688,0.9296830617996099,0.022968455744241112
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,4,0.9143162386844941,0.9397018319137388,0.02538559322924472
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,5,0.9145718596165303,0.9446519781820345,0.030080118565504188
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,6,0.9079675075024841,0.9333751071739554,0.025407599671471326
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,7,0.9191216247087596,0.9411572176432145,0.022035592934454895
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,8,0.9204043391005903,0.9483259413401497,0.027921602239559418
sym_rg0.2,symmetric,0.2,1.0,EUR,0,auto,9,0.9181139799033837,0.9406428197352058,0.02252883983182208
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,1,0.9096529569804357,0.9368846867475907,0.027231729767155044
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,10,0.9034375425017336,0.928459166466353,0.025021623964619377
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,11,0.9147296121392572,0.9274372632795385,0.012707651140281273
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,12,0.9039651059127173,0.9306988461680752,0.026733740255357907
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,13,0.9089994259104481,0.9314580040966356,0.02245857818618746
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,14,0.9125211395970746,0.9402460307901771,0.027724891193102508
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,15,0.9052761991054629,0.9279421117879039,0.022665912682441003
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,16,0.9150247090224669,0.9459526282693316,0.030927919246864666
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,17,0.9166528303371746,0.9419674307463624,0.02531460040918776
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,18,0.913878060997575,0.9373925409055635,0.023514479907988495
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,19,0.9180257781022704,0.9436779667530951,0.025652188650824748
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,2,0.9196397709470009,0.9408596243402787,0.02121985339327781
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,20,0.9047610962099568,0.9263294554639571,0.021568359254000247
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,21,0.9107991706606018,0.9377324483351348,0.026933277674533018
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,22,0.9165336725104906,0.9418864576643532,0.025352785153862634
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,23,0.9227767443422177,0.9525171920217572,0.02974044767953954
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,24,0.9011699154777801,0.925497817301284,0.02432790182350386
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,25,0.9023223949165702,0.9261156256711066,0.023793230754536432
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,26,0.9037574559540357,0.9237859761592828,0.020028520205247147
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,27,0.9058103770250547,0.9297145066971798,0.023904129672125074
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,28,0.9150841451439775,0.9427158451662043,0.027631700022226813
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,29,0.9192440731193758,0.942862266477627,0.023618193358251216
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,3,0.9107656166294558,0.936263096416688,0.02549747978723227
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,30,0.9082056405901092,0.9322731164207517,0.024067475830642504
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,4,0.9165607403929957,0.9363632731284137,0.019802532735417988
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,5,0.9172620767994203,0.9432359273787966,0.02597385057937629
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,6,0.9163244615151058,0.9480431885851192,0.03171872707001333
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,7,0.909243065243791,0.9350477680664717,0.02580470282268077
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,8,0.9170131643198765,0.9434969753194185,0.026483810999542
sym_rg0.2,symmetric,0.2,1.0,EUR,1,auto,9,0.9016962119353638,0.9300739306238399,0.02837771868847616
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,1,0.9233182530226369,0.9413904526432204,0.018072199620583485
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,10,0.9135973323957784,0.9331088493027611,0.019511516906982607
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,11,0.9221377978204125,0.9404558577401476,0.01831805991973512
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,12,0.9203013123359632,0.9359893834208013,0.01568807108483805
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,13,0.9124399577918436,0.9218519531914884,0.009411995399644768
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,14,0.9110325000213222,0.9322009793032021,0.021168479281879926
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,15,0.9216132727275274,0.939759739860866,0.018146467133338673
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,16,0.926444480120949,0.9486933071277158,0.02224882700676678
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,17,0.9219260098056566,0.9424510467072709,0.020525036901614224
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,18,0.9145243186931556,0.9259402713902117,0.011415952697056087
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,19,0.9205819712811766,0.941796549241811,0.021214577960634418
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,2,0.9292898573112158,0.9460256958080775,0.016735838496861666
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,20,0.9207795562589659,0.9428132939482529,0.02203373768928696
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,21,0.9187158578882526,0.933220158339958,0.014504300451705365
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,22,0.9243756138428324,0.9425185733559076,0.018142959513075207
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,23,0.9264517574642256,0.9438747850693837,0.017423027605158126
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,24,0.9198456670819233,0.9343852335078721,0.01453956642594878
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,25,0.9150559138254433,0.9357250908131233,0.020669176987680005
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,26,0.9149855808547634,0.9285829179243027,0.01359733706953925
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,27,0.9170103699479609,0.9373440247565916,0.020333654808630697
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,28,0.9250079125887462,0.9500555727574389,0.025047660168692754
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,29,0.9228892742177387,0.942215272256308,0.01932599803856927
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,3,0.923907643906729,0.9440879118766509,0.020180267969921895
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,30,0.9180329229704643,0.9373185041952348,0.01928558122477042
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,4,0.926360805415775,0.9401410922535302,0.013780286837755118
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,5,0.9252351525988713,0.9462982722272625,0.021063119628391136
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,6,0.9239628687819819,0.9416366121674326,0.01767374338545069
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,7,0.9312154309312322,0.9410897819449099,0.009874351013677729
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,8,0.9248223893173619,0.9446093746981232,0.01978698538076129
sym_rg0.2,symmetric,0.2,1.0,EAS,0,fixed,9,0.9259508230776304,0.9445995709394586,0.01864874786182813
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,1,0.9151031266705653,0.9347006885819308,0.019597561911365524
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,10,0.9123187299608708,0.9337500030535895,0.02143127309271864
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,11,0.9205266820606575,0.9322971777890192,0.011770495728361752
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,12,0.9245414094744144,0.9458613067809001,0.021319897306485647
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,13,0.9167489209945565,0.9308739435528179,0.014125022558261424
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,14,0.9173316166921567,0.9307787572972739,0.013447140605117203
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,15,0.9121114749141102,0.9262471490086076,0.014135674094497452
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,16,0.9283903529656644,0.9497347413174884,0.02134438835182395
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,17,0.929681507515143,0.9500859973291911,0.020404489814048077
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,18,0.9181233071436007,0.934291557223488,0.016168250079887314
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,19,0.921224428753244,0.9417645551038092,0.020540126350565235
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,2,0.9258176660619816,0.9405243816312197,0.014706715569238082
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,20,0.9231072886468626,0.9411588340427944,0.01805154539593179
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,21,0.9249092338483116,0.9461805504891708,0.02127131664085924
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,22,0.9255904652598045,0.9402925951888732,0.014702129929068719
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,23,0.9217626235942205,0.9501477806536972,0.02838515705947675
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,24,0.9178480125415258,0.9317465903133121,0.013898577771786269
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,25,0.9260866012581731,0.941020093539136,0.014933492280962857
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,26,0.9052961607211435,0.9238221697763717,0.018526009055228165
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,27,0.92305258437708,0.9366592319476733,0.013606647570593267
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,28,0.9215736435555135,0.9441303027094532,0.022556659153939673
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,29,0.921934007179824,0.9413068638099324,0.01937285663010846
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,3,0.9108529848334361,0.9271787028776273,0.01632571804419114
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,30,0.92112704776599,0.9452997275632701,0.024172679797280106
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,4,0.9244568462069384,0.93864803723561,0.014191191028671613
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,5,0.9305671117967137,0.9414113323259815,0.010844220529267812
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,6,0.9232756203130057,0.9367559546064717,0.013480334293465956
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,7,0.9283324231262148,0.9390728583486008,0.010740435222385991
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,8,0.9290776283596368,0.9432879717595287,0.014210343399891912
sym_rg0.2,symmetric,0.2,1.0,EAS,1,fixed,9,0.920848034867027,0.9387429723020095,0.017894937434982494
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,1,0.9163482009893956,0.9385871355307109,0.022238934541315314
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,10,0.9182143123644152,0.9332648904123373,0.015050578047922092
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,11,0.9236282330709085,0.9325037893312673,0.008875556260358852
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,12,0.9225170473503496,0.9345063615763738,0.011989314226024228
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,13,0.9152509436097598,0.9339978673776668,0.018746923767906987
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,14,0.9155253692417437,0.9332844114784979,0.017759042236754286
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,15,0.922268861974713,0.9425343337115708,0.020265471736857776
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,16,0.922052068823277,0.9413878878691618,0.019335819045884883
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,17,0.9244899307763437,0.9450528689720112,0.02056293819566757
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,18,0.9179710857108593,0.9342797701120634,0.016308684401204143
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,19,0.9174335068778314,0.9375646911929209,0.020131184315089423
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,2,0.9290352815264178,0.9471855332936516,0.018150251767233838
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,20,0.932856065220829,0.9525022805012425,0.019646215280413548
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,21,0.9142495287283834,0.9349491956804762,0.0206996669520928
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,22,0.9258146712387809,0.9407644791415869,0.014949807902805978
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,23,0.9241131270330616,0.9402821209806643,0.01616899394760274
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,24,0.919159875682085,0.9414119737087805,0.022252098026695477
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,25,0.9138087336214119,0.9286601665118851,0.014851432890473193
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,26,0.9125080093314009,0.9312661657194322,0.018758156388031355
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,27,0.9208804927418617,0.9421966675052604,0.021316174763398754
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,28,0.9262577845876614,0.9433563067443884,0.017098522156727025
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,29,0.9185779825401528,0.9355820505945011,0.017004068054348287
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,3,0.9288908410456166,0.9492918021803016,0.020400961134685036
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,30,0.9162469454099098,0.933659128326641,0.01741218291673119
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,4,0.9251487645080122,0.9403108997336278,0.015162135225615603
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,5,0.9272823736593614,0.9441225417520772,0.016840168092715824
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,6,0.9197827824669318,0.9372327217415778,0.017449939274645998
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,7,0.9285347016369578,0.9434719410633791,0.014937239426421223
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,8,0.9285807905212516,0.950389951857237,0.021809161335985316
sym_rg0.2,symmetric,0.2,1.0,EUR,0,fixed,9,0.926749452682944,0.9459199229231103,0.019170470240166382
